method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,final_correction_magnitude,trajectory_distortion_vs_plain
FINAL_PROJECTION,3,19,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.4161261674331094,1.4148652381071307,0.6430323716630547,0.009860699188137527,9.860699188137527,199.5337324658869,0.5763690812639239,2.3493414999243107,0.3519996220129542,0.043753983976785094,0.27002012298908085,0.02180267294170335,1.0,0.0,2.7830323216347073,2.7830323216347073,2.7830324172973633
CURRENT_STATE_PROJECTION,3,19,0.0,0.0,0.24588013623955252,0.0,0.18134649257659907,1.892073154449463,1.2291110935366458,2.1683850569451706,0.8313574212645398,0.0591128347215264,59.1128347215264,16800.101391210377,0.3267945678585362,1.836748262497056,7.370223098958377,0.049796088016591966,7.2382698760484345,0.8070230448502116,7.0,6.0,20.040655860341236,0.0,1.588331937789917
POV_ENDPOINT_PROJECTION,3,19,1.0,0.0,-0.13120633602661108,0.0,13.583013968276978,275.97376823425293,1.2030839166028764,20.00623290963331,8.126017512941269,76.51389891530835,76513.89891530835,22050298.957846567,1.6801232963803199,2.3649382968780657,6.941165523021482,0.048741640988737345,6.81018834101269,0.7655928787426092,7.0,4.0,23.88999027422986,2.30469544906433,6.711913585662842
PLAIN_FM,3,20,0.0,0.0,0.11430032434381338,0.0,0.1834046409606933,1.222754716873169,0.9326423973329556,2.24179204623663,0.8638288509974569,0.03777499796453054,37.77499796453054,8624.968306587833,0.07735768065600035,1.4320902603452499,0.07104238495230675,0.044357997947372496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,20,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.5951540002115725,1.363208650291856,0.9206480628275405,0.010103999762662852,10.103999762662852,168.43081890627332,0.690716300448196,2.5621742299201853,0.44139476999407634,0.04338600090704858,0.36001863901037723,0.031010728038381785,1.0,0.0,3.2742237797015328,3.2742237797015328,3.274223804473877
CURRENT_STATE_PROJECTION,3,20,0.0,0.0,0.24994775878466213,0.0,0.0354384944915771,3.010798692703247,1.2650745662745402,1.9039962200844927,0.6921919033102516,0.058528184216797285,58.528184216797285,16702.119727318273,0.4827192345126825,1.8514602477397566,7.28147332102526,0.049974421970546246,7.149189222953282,0.7798613649210893,7.0,6.0,21.43883716706148,0.0,2.0439200401306152
POV_ENDPOINT_PROJECTION,3,20,1.0,0.0,-0.12042307341526996,0.0,10.77866629524231,221.79262161254883,1.1187959672600305,18.323654443076034,6.980463272079225,61.02919406490945,61029.194064909454,17808066.69275384,1.607828802452129,1.7761640572812423,4.569467296998482,0.0486963169532828,4.439136143075302,0.4699820929672569,7.0,1.0,22.744037140677452,1.4325544086316924,6.446776390075684
PLAIN_FM,3,21,0.0,0.0,0.11485145816547263,0.0,0.10851319293975825,0.0,0.9364060141836514,2.2681856196899157,0.8513399246933362,0.035488056600455176,35.488056600455174,8488.899356437994,0.08163221965361053,1.4177025580805331,0.07146387599641457,0.04466491506900638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,21,0.0,0.0,0.11731425414084252,0.0,0.0,0.0,0.8477844930414865,0.9831433968044927,0.5524830626766288,0.003554598962736577,3.554598962736577,150.8378184130521,0.7252745385327433,2.319159103168657,0.17026102700037882,0.04409329005284235,0.08783618797315285,0.004397901997435838,1.0,0.0,3.677048181632361,3.677048181632361,3.6770482063293457
CURRENT_STATE_PROJECTION,3,21,0.0,0.0,0.2441932991265479,0.0,0.0,2.2919487953186035,1.0962856138155177,1.765720972771275,0.6022141057008551,0.04735889093928236,47.35889093928236,13433.167373243292,0.493116467684901,1.8672280149176166,5.756059796025511,0.049668522959109396,5.624705714872107,0.6155357957468368,7.0,4.0,21.401411622731864,0.0,2.2327938079833984
POV_ENDPOINT_PROJECTION,3,21,0.0,0.0,0.0060718407195633345,0.0,7.763277249145508,183.5555922985077,1.3682281763706083,18.832919249018737,9.397739347453157,67.37155764742624,67371.55764742626,20524508.505142797,1.5647272238768146,2.0264876055580996,6.47151327499887,0.04896057193400338,6.340465182089247,0.7024101310526021,7.0,2.0,16.507690250631462,1.365714396741561,6.369450092315674
PLAIN_FM,3,22,0.0,0.0,0.11874411437334567,0.0,0.10696645240783687,0.09581565856933594,0.9548949355137405,2.2918228715182805,0.8793279903735264,0.034796027811093255,34.79602781109326,7618.657400610607,0.07809299354781724,1.4553148921188324,0.07100533304037526,0.04437205591239035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,22,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.643195135598701,1.738660990393297,1.1225224293206664,0.015293355576841493,15.293355576841492,213.4998738554647,0.6753088269652263,2.5431940646372784,0.44525268400320783,0.043435340048745275,0.36381188401719555,0.0319505930528976,1.0,0.0,3.1614316877823203,3.1614316877823203,3.1614317893981934
CURRENT_STATE_PROJECTION,3,22,0.0,0.0,0.2070957153213975,0.0,0.10489101867675776,1.69175386428833,1.0537414900819508,2.099106718805605,0.7629951979296048,0.05678601758662172,56.78601758662171,16445.74354287452,0.3575848430355439,1.615770813625313,7.289912661013659,0.049891469010617584,7.157920975005254,0.792095415876247,7.0,6.0,16.088456841599974,0.0,1.5035436153411865
POV_ENDPOINT_PROJECTION,3,22,1.0,0.0,-0.076267798431884,0.0,13.488352553653717,283.0476772785187,1.340583511520182,22.88197077781363,10.056751520552167,109.97708056351685,109977.08056351688,35876097.65183162,1.5192615012947712,2.297501473279826,6.647648668964393,0.048782017023768276,6.517000919033308,0.7206916830036789,7.0,3.0,18.732143569359852,2.6340139925173056,6.205269813537598
PLAIN_FM,3,23,0.0,0.0,0.08754901591312897,0.0,0.13413722972869868,0.0,0.8809282544880098,2.316490182783231,0.8835153046807538,0.03735455714763192,37.35455714763192,8950.653623785285,0.07737560080869986,1.3949162998779254,0.07113914401270449,0.04438290593679994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,23,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.243539109296379,1.1938861154350544,0.5441423614625377,0.006766949556549662,6.766949556549662,156.08031130085465,0.8771779844021552,2.7775193233105355,0.26257331197848544,0.04358884203247726,0.18092442699708045,0.015089198015630245,1.0,0.0,4.566739433255749,4.566739433255749,4.566739559173584
CURRENT_STATE_PROJECTION,3,23,0.0,0.0,0.2444357911281449,0.0,0.0,3.196413516998291,1.0868721981154834,1.7054314908543715,0.5681268591696627,0.05388921709196026,53.88921709196027,15917.544965258654,0.5275684905285905,1.8060887467465934,6.220252281986177,0.05007225304143503,6.087848532944918,0.6829566730302759,7.0,5.0,21.2779027726825,0.0,2.5016095638275146
POV_ENDPOINT_PROJECTION,3,23,1.0,0.0,-0.10546859869291218,0.0,12.764613118433953,205.41163802146912,1.3590776385336072,19.119437026549274,9.690317183784444,64.9783802923367,64978.380292336704,17920498.186028045,1.523822332551032,2.062210954282322,6.0971843369770795,0.04900436196476221,5.966189770027995,0.6644869646988809,7.0,3.0,21.746043960347524,1.736002101851262,6.1471848487854
PLAIN_FM,3,24,0.0,0.0,0.11706977646990521,0.0,0.09616132240295405,0.7311415672302246,0.9122129885190735,2.2571646037466864,0.8531788927732653,0.039748164705388556,39.748164705388554,9545.500707521758,0.08212815942849334,1.4074096597049972,0.0714274020283483,0.044558249006513506,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,24,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.7120689664158302,1.5830099252904026,1.1698703734430766,0.01307581853412998,13.07581853412998,182.63485175396,0.8588247816389101,2.9246665978193986,0.3501986079500057,0.04354288202011958,0.26878405996831134,0.020693221013061702,1.0,0.0,4.247192723761545,4.247192723761545,4.2471923828125
CURRENT_STATE_PROJECTION,3,24,0.0,0.0,0.24556375733316477,0.0,0.0,3.166348934173584,1.1475593109339632,1.8398815902128285,0.6534967715925213,0.06471214982154905,64.71214982154905,19737.022379426606,0.5116526000922665,1.826967571942292,7.514258974988479,0.049937108997255564,7.382243248866871,0.8193753472878598,7.0,6.0,19.436039720099032,0.0,2.216154098510742
POV_ENDPOINT_PROJECTION,3,24,1.0,0.0,-0.08790075066917909,0.0,10.18359416770935,217.79291152954102,0.826353770209249,19.34472699201784,8.457682586303806,71.16197294065817,71161.97294065818,21030710.875089172,1.6349035392551732,2.7524097653465436,5.540114433970302,0.050094602978788316,5.40785595489433,0.5941655148053542,7.0,2.0,24.57504101639832,2.5670629680600925,6.52306604385376
PLAIN_FM,3,25,0.0,0.0,0.12023189719636501,0.0,0.12073631744384761,0.5369138717651367,0.9581014750374627,2.3026090358947178,0.8835442722853541,0.041769187935619234,41.769187935619236,10541.68158415678,0.08932326264056081,1.452452234888461,0.0713560190051794,0.0446437529171817,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,25,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.5874428975722439,1.774981233224321,0.9298932159830002,0.014887614783268166,14.887614783268162,261.3734119659706,0.5973967685709611,2.5382611765918144,0.3539190370356664,0.04366320394910872,0.27223060198593885,0.023880780034232885,1.0,0.0,2.714291697568653,2.714291697568653,2.71429181098938
CURRENT_STATE_PROJECTION,3,25,0.0,0.0,0.23866550272169748,0.0,0.047107891845703076,1.9951236248016357,1.1769815588644008,2.0938507458968947,0.7527513912280506,0.039612366790690245,39.612366790690245,10015.602193989003,0.2953640283573318,1.7309508946644825,7.896554428036325,0.05016919592162594,7.764116914011538,0.8824021998443641,7.0,7.0,17.551662995811483,0.0,1.2056349515914917
POV_ENDPOINT_PROJECTION,3,25,1.0,0.0,-0.059208154558691384,0.0,10.142393272781373,180.05172729492188,1.5672777782230387,17.125524296183183,8.772255764858023,51.8168970745681,51816.89707456811,14716505.028349826,1.5640953893000105,2.5817710135259433,4.386236765014473,0.048787373991217464,4.25575885589933,0.4509508679038845,7.0,0.0,26.797307569016265,3.506883011897547,6.247061252593994
PLAIN_FM,3,26,0.0,0.0,0.10372934811748535,0.0,0.18978829841613765,1.316131353378296,0.9008944259456733,2.297940483474094,0.8882025136705322,0.039969510771066474,39.969510771066474,9308.076628811168,0.07484342165119315,1.415932915336743,0.07104738004272804,0.04439656500471756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,26,0.0,0.0,0.23583171347662335,0.0,0.0,0.0,1.165707619268324,1.4279027031499036,0.40195308195427687,0.010454198292817213,10.454198292817212,176.25592052758486,0.7538731475355758,2.2545575692287954,0.4452077010064386,0.04338856600224972,0.3637856239802204,0.034148512000683695,1.0,0.0,3.716054773548885,3.716054773548885,3.716054677963257
CURRENT_STATE_PROJECTION,3,26,0.0,0.0,0.24170641854246971,0.0,0.0,1.5609455108642578,1.0930988058434183,1.748853802826887,0.5808174653277861,0.04543647367712822,45.43647367712822,12742.001363619693,0.4774807468545885,1.825996956526606,6.878390018013306,0.050170425965916365,6.746183712035418,0.7570731870946474,7.0,6.0,20.689101753309163,0.0,2.180253744125366
POV_ENDPOINT_PROJECTION,3,26,1.0,0.0,-0.07736358317772023,0.0,12.904888516998291,261.7113721370697,1.0286660379471055,18.65011591167578,7.817505110605833,71.29545027615642,71295.4502761564,22389401.693482913,1.5015901607292867,2.0102634381816724,5.5334892040118575,0.049248699040617794,5.4029474829440005,0.6051459352602251,7.0,3.0,21.890314155465468,2.670475278975913,6.0235209465026855
PLAIN_FM,3,27,0.0,0.0,0.10478172361571561,0.0,0.12384827594757075,1.0880064964294434,0.9011231582539747,2.27650834407282,0.8796007427127059,0.03870462334092828,38.70462334092828,9152.079419979398,0.08217548238157357,1.3975215947394082,0.07093568600248545,0.04431180190294981,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,27,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.3945764564494398,1.7241206244433933,0.8210712286957472,0.013544421563988607,13.544421563988607,205.34519609931579,0.9642968776339798,2.8427746596377195,0.26169718604069203,0.043316465977113694,0.1805105170351453,0.014964412956032902,1.0,0.0,4.916443649007108,4.916443649007108,4.916443824768066
CURRENT_STATE_PROJECTION,3,27,0.0,0.0,0.253834311050499,0.0,0.13563867073059077,2.4889838695526123,1.3545898103645428,2.0635022108116905,0.8064511801511578,0.07448955753250086,74.48955753250087,22433.64527531399,0.44352911752809504,1.9678375590783697,7.323853102046996,0.0499480560538359,7.191770260978956,0.8010583316208795,7.0,6.0,17.1283788679064,0.0,1.994527816772461
POV_ENDPOINT_PROJECTION,3,27,0.0,0.0,0.03689456095262485,0.0,8.18355106575489,152.81136453151703,1.2045227555299756,17.410162902960426,7.394674644345074,52.39188432049569,52391.884320495694,14877318.306174932,1.6225547138906933,2.3750803553257147,5.686456407012884,0.04849746695253998,5.55641768098576,0.6047935158130713,7.0,3.0,18.852784716984832,2.5190917278596734,6.526349067687988
PLAIN_FM,3,28,0.0,0.0,0.11561523592016693,0.0,0.17140026550292964,0.40187954902648926,0.9133382257322549,2.2186508572865122,0.8516420020080709,0.04154952693388836,41.54952693388836,10704.854721647194,0.10024609777110777,1.3830327349786142,0.0710999799775891,0.044490477070212364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,28,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.3671913700402152,1.7925477750982608,0.831275072357209,0.010712614300130596,10.712614300130596,201.41701580520532,0.8793323056261462,2.772728754619972,0.26429527497384697,0.04356503108283505,0.18272386700846255,0.016117735009174794,1.0,0.0,4.506450458380216,4.506450458380216,4.506450653076172
CURRENT_STATE_PROJECTION,3,28,0.0,0.0,0.18049865123706696,0.0,0.009786443519592236,3.722043037414551,1.1819989168007672,2.0254475609736198,0.8224313327762907,0.10042349637784653,100.42349637784653,30734.090019010993,0.4031424244568831,1.6689182587652849,6.4260379479965195,0.0498896959470585,6.294079280924052,0.6940264158183709,7.0,5.0,24.58117707922647,0.0,1.6011412143707275
POV_ENDPOINT_PROJECTION,3,28,1.0,0.0,-0.06272068770518827,0.0,14.904016809272767,235.26800990104675,1.2813103056297295,18.958796181282423,6.9295057894031125,71.38979182550821,71389.79182550822,22404805.82470356,1.6142092446506888,2.3710754232504656,7.0263050610083155,0.048656801984179765,6.895167216018308,0.7714030241477303,7.0,3.0,28.278375855526342,4.1798195210056655,6.453744888305664
PLAIN_FM,3,29,0.0,0.0,0.10535271244347075,0.0,0.13962979774475093,0.9386134147644043,0.8911663251548215,2.301073321352543,0.9084836482507911,0.04585958702409676,45.859587024096754,11059.255157733118,0.08541285287654646,1.4067948082485617,0.07099788601044565,0.04432108998298645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,29,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.225657180437043,1.2705123766389417,0.5975775595297381,0.009851503173379683,9.851503173379683,217.1805727137155,0.5775722793463005,2.258942738061235,0.4465704340254888,0.0434069880284369,0.365154221013654,0.034279375977348536,1.0,0.0,2.8121368456768643,2.8121368456768643,2.8121368885040283
CURRENT_STATE_PROJECTION,3,29,0.0,0.0,0.24563596473224059,0.0,0.0,2.6006412506103516,1.1307329078299293,1.7502505675201945,0.5841831655863512,0.053100437861896665,53.10043786189667,15651.801775252849,0.5051342900401532,1.7788243177735121,6.442006933968514,0.049848253023810685,6.309830392943695,0.6920214368728921,7.0,5.0,23.94265224719346,0.0,2.3157882690429688
POV_ENDPOINT_PROJECTION,3,29,1.0,0.0,-0.08401186787825358,0.0,15.499662019443512,299.82486486434937,1.3069987547210926,22.769735795505536,11.12676364074448,114.69445851530567,114694.45851530568,38377612.30509939,1.6779915372200556,2.087800404842445,7.030245718953665,0.04993204498896375,6.897674137959257,0.7797460354631767,7.0,4.0,24.67224336753587,3.504487138467775,6.6689453125
PLAIN_FM,3,30,0.0,0.0,0.10100871036590886,0.0,0.2241676614761352,0.0,0.9007621000340574,2.266487085278264,0.8686925464577582,0.03201015832909393,32.01015832909393,7245.598069926527,0.07127931362913129,1.4167100338797485,0.07102058501914144,0.04439620196353644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,30,0.0,0.0,0.20339658820612677,0.0,0.0,0.0,0.9736088284645413,1.0559269084402259,0.4552855761246325,0.0034632571474126905,3.4632571474126905,113.43592780193035,0.5144169886989187,1.9895099278303652,0.16845053900033236,0.04342951503349468,0.08721293101552874,0.004515183973126113,1.0,0.0,2.525228059607769,2.525228059607769,2.5252280235290527
CURRENT_STATE_PROJECTION,3,30,0.0,0.0,0.22910610250455002,0.0,0.10786171417236323,1.712859869003296,1.1218244340832089,2.0894129081918003,0.771079122075238,0.049697971814646635,49.697971814646635,13775.690712617903,0.3313259571318476,1.695441971569157,7.03064886998618,0.05013087799306959,6.898444090038538,0.764197753102053,7.0,6.0,18.587261734673042,0.0,1.5150395631790161
POV_ENDPOINT_PROJECTION,3,30,1.0,0.0,-0.07707531715736905,0.0,11.361702520531416,250.4194439202547,1.184418946584178,18.875472803847455,10.06552136211692,69.1031254984187,69103.12549841871,21289128.40035427,1.6858873121299922,2.5030484945661122,6.074734524998348,0.048951947945170105,5.943946915038396,0.6515992626082152,7.0,2.0,24.01919472535315,3.0171702668346825,6.738466262817383
PLAIN_FM,3,31,0.0,0.0,0.10046099962223642,0.0,0.14627094726562495,1.1811208724975586,0.9264428189810407,2.3373369130622166,0.9220072465888741,0.041870357100546096,41.8703571005461,9579.916663900123,0.09378858848186533,1.4228447732016714,0.07206309400498867,0.04494493594393134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,3,31,0.0,0.0,0.23726575888089274,0.0,0.0,0.0,1.6764909591746338,1.5033422152648497,1.1078799465778149,0.011351911251356483,11.351911251356483,154.95503813873768,0.8506584235011867,2.975153989125105,0.3530283179716207,0.043650623003486544,0.27133731899084523,0.023630180046893656,1.0,0.0,4.36319600983078,4.36319600983078,4.363195896148682
CURRENT_STATE_PROJECTION,3,31,0.0,0.0,0.24513034640300146,0.0,0.0,2.2780966758728027,1.1010817713854426,1.763467355684479,0.594274403832752,0.04569942457173415,45.69942457173415,12733.89793820785,0.4880042090681783,1.815570112141547,3.957082466047723,0.05032904603285715,3.8253257389878854,0.41581199667416513,7.0,3.0,23.599032039010886,0.0,2.3588614463806152
POV_ENDPOINT_PROJECTION,3,31,1.0,0.0,-0.10260948123732916,0.0,12.621252477645873,247.84255743026733,1.5435082955186958,19.068786446511965,8.117175565281531,71.33733360514115,71337.33360514118,21708027.785015713,1.7316428168197606,2.2179537737574324,6.6564489849843085,0.04940190998604521,6.524686567077879,0.729111862834543,7.0,2.0,22.742003219766826,3.588680765818592,6.88641881942749
PLAIN_FM,4,0,1.0,0.0,-0.005844888557082026,0.0,0.23970172967910752,0.0,0.24972484841178322,3.4457609961769826,1.6377409784793,0.02853179191625839,28.531791916258392,4916.5879851465215,0.0894916101308036,0.48674407393253377,0.07156973000383005,0.04474707989720628,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,4,0,0.0,0.0,0.03685113550348097,0.0,0.0,0.0,0.5934317894744648,1.527448422250082,1.0398779669594518,0.010672043217239927,10.672043217239926,200.21731604744355,0.9179856295610708,2.3806672352957587,0.2632481950568035,0.043856465083081275,0.18124399799853563,0.015358882956206799,1.0,0.0,4.573424860808764,4.573424860808764,4.573424816131592
