method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,trajectory_distortion_vs_plain,projection_failure_rate,trigger_fraction,zero_projection_trajectory
POV_L05_ADAPTIVE_NO_LAST,1,30,0.0,0.0,0.02695220298798945,0.0,0.0,0.912422388792038,0.44237972806608594,2.0056382377348427,1.0464904506837192,0.04485142633397715,44.85142633397715,9968.820359035626,0.16678795904060623,1.9079161029263256,1.706283166015055,0.04826489900005981,1.58528362296056,0.16615559288766235,6.0,0.0,30.69921275853043,0.4939914643764496,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,1,31,0.0,0.0,0.02218734866605615,0.0,0.0,0.0,0.4563504432942006,2.0746136999967164,1.079014388068269,0.03775863154978029,37.75863154978029,7317.414589169342,0.1327335125088108,1.8158727707435636,1.0518619270296767,0.048027521988842636,0.9314312180504203,0.10132116894237697,6.0,0.0,15.514728429693264,0.37334591150283813,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,0,0.0,0.0,0.06954811642451054,0.0,0.17619864311218247,1.3836097717285156,0.37596010371707717,2.6069847983075283,1.0771975190471452,0.053767631841450836,53.76763184145084,14173.715095512704,0.10662558909027225,1.5264258167192168,1.3244545520283282,0.04807640303624794,1.2037998959422112,0.13337759720161557,6.0,0.0,19.371494310968835,0.4782448709011078,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,1,0.0,0.0,0.08026286689704575,0.0,0.32592253055572495,1.119382381439209,0.4038254304245024,2.6811402081205538,1.084007011684908,0.060229044681904154,60.229044681904156,16743.237535094016,0.0686567800071763,1.4888022030402532,1.60259808099363,0.04812715493608266,1.4817523389938287,0.1614079659921117,6.0,0.0,16.815266321516376,0.37619176506996155,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,2,0.0,0.0,0.06758597325671085,0.0,0.11408881511688218,0.4354429244995117,0.37324294962174964,2.6072893665432386,1.0771444900366947,0.052849384165662885,52.84938416566289,13846.17045927769,0.09426426715641928,1.5229873840171213,1.410098452004604,0.04803061095299199,1.2894211070379242,0.1350251410040073,6.0,0.0,20.31229482027949,0.3839304745197296,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,3,0.0,0.0,0.06767527690987955,0.0,0.11857406463623033,1.5810918807983398,0.3981527539426429,2.592891975200255,1.0669332240534897,0.07155483860184964,71.55483860184964,20886.660199457816,0.12328377036831697,1.582238816098019,1.3209833589498885,0.04821473592892289,1.20027214998845,0.13103869487531483,6.0,0.0,21.331820304355578,0.6052473783493042,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,4,0.0,0.0,0.06790096792898083,0.0,0.2837394293785094,1.0053229331970215,0.3707511443262116,2.6369815957834035,1.0505657941046387,0.05981016701122832,59.81016701122833,16713.57802130572,0.0990509718496715,1.5060022515736573,1.414613187953364,0.048276136978529394,1.293408308061771,0.1387092560180463,6.0,0.0,21.13208865318497,0.4736313819885254,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,5,0.0,0.0,0.06820355119434697,0.0,0.4101391252517699,3.0561399459838867,0.39755126758032755,2.6432617899715707,1.0622489212291417,0.07923452789785265,79.23452789785266,22712.530448381414,0.09351008808063183,1.5190855363578857,1.4200280680088326,0.048117175057996064,1.299272173026111,0.14163822017144412,6.0,0.0,20.78341725857913,0.49468785524368286,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,6,0.0,0.0,0.07384312160686259,0.0,0.04973666038513169,1.8465828895568848,0.39406210187457114,2.5659285696287872,1.1142747377967959,0.05455215297540794,54.55215297540795,14942.770452539085,0.12417429266117201,1.5987162938549087,1.6069644789677113,0.04816069593653083,1.4856973179266788,0.1638734188163653,6.0,0.0,19.599284165665342,0.5397236347198486,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,7,0.0,0.0,0.06890937742193527,0.0,0.2663029846191405,1.9826185703277588,0.39722269749098527,2.6215034991151986,1.0756923816419444,0.05999022474444593,59.990224744445925,15056.70185388843,0.08740376095075048,1.536807671268424,1.4148625019588508,0.04806592396926135,1.2942311379592866,0.14102889405330643,6.0,0.0,17.74621898913064,0.4294380247592926,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,8,0.0,0.0,0.058295948219159024,0.0,0.3098432835578917,4.610295295715332,0.39504038760380716,2.5621351892694912,1.0777782792011597,0.06498604911671302,64.98604911671302,16224.949092511953,0.11213762755933872,1.5560062454287038,1.3182157129631378,0.048081193934194744,1.197525707015302,0.1281343400478363,6.0,0.0,18.384516544649458,0.476209819316864,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,9,0.0,0.0,0.06977380239314772,0.0,0.11991516914367661,1.4257025718688965,0.37274397183220875,2.6707636865842765,1.0839606502164894,0.05035939614836271,50.35939614836272,13398.344059880807,0.09946416166226021,1.470236012799141,1.5975933720474131,0.04825779591919854,1.4768621559487656,0.15995655866572633,6.0,0.0,18.663556858472393,0.4344174861907959,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,10,0.0,0.0,0.07285117198451353,0.0,0.21771685447692857,0.4065585136413574,0.39345049416558825,2.682144949050323,1.1103073452263432,0.05469148648543942,54.69148648543942,15244.059904959095,0.07286887661092385,1.4369659451324184,1.5915931740310043,0.048037271946668625,1.470990429923404,0.15566184604540467,6.0,0.0,17.48341839711402,0.2736266851425171,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,11,0.0,0.0,0.07443090233747594,0.0,0.1800002273559569,2.4898719787597656,0.39002622795925856,2.593471399322369,1.102245779182337,0.0762836122199749,76.28361221997491,22308.343149416873,0.11919482714764054,1.57070815170781,1.5987083779764362,0.048193876922596246,1.477939831034746,0.16093180305324495,6.0,0.0,21.491968746296525,0.47091013193130493,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,12,0.0,0.0,0.07197338524778103,0.0,0.15615717735290513,0.6053638458251953,0.3794974516173576,2.642784780212087,1.0965682457733381,0.05275006159584572,52.75006159584573,15294.316729860815,0.09868990185909929,1.4987358249375176,1.5952433670172468,0.047949389030691236,1.4747617369284853,0.15803871594835073,6.0,0.0,18.141309304984095,0.46507495641708374,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,13,0.0,0.0,0.0785614657252753,0.0,0.27188972797393784,1.94180428981781,0.38525957575345104,2.6230534902680422,1.0754160988254746,0.05120269158560373,51.20269158560373,12883.64508834473,0.08813006253315696,1.5372862496953599,1.2323922620271333,0.04825030697975308,1.1114021289395168,0.12130584404803813,6.0,0.0,17.008822491737213,0.4204155206680298,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,14,0.0,0.0,0.08169390075821921,0.0,0.2690671500205992,0.7652652263641357,0.3714409120400655,2.595334897151892,1.0809343317550144,0.04615764916125631,46.1576491612563,12260.028659698064,0.10862444455627418,1.5531560191275775,1.230162863037549,0.04817824519705027,1.1094249080051668,0.12014883098891005,6.0,0.0,19.570209095869373,0.497662752866745,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,15,0.0,0.0,0.06886761861793857,0.0,0.16844288673400865,1.8350523710250854,0.373505705394114,2.6025068146322536,1.0738643565660884,0.0504197383702466,50.419738370246606,12670.763209857494,0.10960001650072392,1.5421090948437772,1.3222821230301633,0.04849169199587777,1.2012031290214509,0.1296296968939714,6.0,0.0,21.18495526946035,0.5449357628822327,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,16,0.0,0.0,0.0701125550607024,0.0,0.11777148809432969,0.3295254707336426,0.3948564687299968,2.6422736900961694,1.070752932640753,0.05343704541025396,53.437045410253965,14667.366516443357,0.10658831141240704,1.530308078934709,1.324910519993864,0.048222565033938736,1.203631911019329,0.1288946380955167,6.0,0.0,22.26155096398789,0.47680044174194336,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,17,0.0,0.0,0.07832355415249916,0.0,0.2252139266967772,0.8883965015411377,0.37091007818500416,2.6147215949513836,1.100779318934528,0.04987563635528014,49.87563635528014,12904.583566015937,0.09613203375451555,1.532487061762246,1.3261065509868786,0.04826818691799417,1.2046716879704036,0.12885944702429697,6.0,0.0,18.82180997757369,0.41367992758750916,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,18,0.0,0.0,0.07439300926124577,0.0,0.13177530136108384,1.535780429840088,0.3726272773447924,2.643541303549971,1.112228956171457,0.05417688774447704,54.17688774447704,13953.91403294226,0.1148751469451731,1.55028580114971,1.047209012962412,0.04792258905945346,0.9268719889223576,0.10345745598897338,6.0,0.0,19.057676349870945,0.480477899312973,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,19,0.0,0.0,0.07476395516816038,0.0,0.13706312742233262,6.271917819976807,0.3734984628521047,2.6141212590924776,1.1163122650677917,0.08703316708730735,87.03316708730736,22679.54490625022,0.12696150776835807,1.5522149934242255,1.325690208002925,0.04798191005829722,1.2051502770627849,0.13086199917597696,6.0,0.0,18.82416279237107,0.5908243656158447,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,20,0.0,0.0,0.07174015899461715,0.0,0.11490092840194688,2.470214366912842,0.38228089026766693,2.6755104312188296,1.0655902406628113,0.07210963871047937,72.10963871047936,20100.30961548557,0.09267838628105682,1.5003678267296225,1.5056073949672282,0.04809034301433712,1.3848180280183442,0.14927174791228026,6.0,0.0,20.15748828130352,0.4473528265953064,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,21,0.0,0.0,0.06485181182082704,0.0,0.2048201974868773,1.5551072359085083,0.401061386374198,2.587865798028599,1.0858526038361223,0.056789796732702125,56.78979673270212,15079.48933915833,0.09404868998397924,1.5735174117516066,1.3192922600428574,0.048016980988904834,1.1986621349933557,0.12975004996405914,6.0,0.0,18.921707572305817,0.3309200406074524,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,22,0.0,0.0,0.06659421906782788,0.0,0.2440314110755919,2.9804062843322754,0.3921733437595156,2.6396160134831015,1.1216770776692526,0.07925622633563767,79.25622633563768,22005.3395868602,0.09329128842003617,1.5079704277873989,1.5995137090212665,0.04812493402278051,1.4783603019895963,0.1575584540842101,6.0,0.0,15.908851397184822,0.38758930563926697,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,23,0.0,0.0,0.07422257765019248,0.0,0.205310147666931,2.9892992973327637,0.37817004191765846,2.6305790046756403,1.0533515215797156,0.06935618306449975,69.35618306449975,17481.502931639257,0.08592174431982788,1.5084091360988032,1.2314050599816255,0.04796316893771291,1.110941902094055,0.12365486304042861,6.0,0.0,19.776646560329596,0.4305667281150818,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,24,0.0,0.0,0.07530559449999526,0.0,0.427647691631317,2.9622089862823486,0.36490663465359624,2.606912050455641,1.0909347984865965,0.0705444659559511,70.5444659559511,20247.148057058854,0.12648676113954638,1.5708737134454398,1.5078101090039127,0.04823290597414598,1.386954199988395,0.1505533949821256,6.0,0.0,20.83814968888433,0.505009114742279,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,25,0.0,0.0,0.06933749998740181,0.0,0.2794431265830992,1.9343864917755127,0.3949289727108615,2.620823578529977,1.096974457534841,0.04921140472885144,49.21140472885144,13009.911797462448,0.10272102865372248,1.5355398318566118,1.4983419709606096,0.047936868912074715,1.3778713030042127,0.1455227499245666,6.0,0.0,17.655214827520666,0.3520384132862091,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,26,0.0,0.0,0.07080963094598701,0.0,0.2228279527664183,2.365906238555908,0.377824672307204,2.6390082497381466,1.0893955889619342,0.05784838204754514,57.84838204754514,15379.07902358742,0.08384949754472405,1.5209900712860898,1.228179223020561,0.04795059800380841,1.1077098150271922,0.11953222315059975,6.0,0.0,18.400027065913708,0.4615086317062378,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,27,0.0,0.0,0.07161389698117189,0.0,0.1843153056144713,2.8776538372039795,0.37908582314163547,2.579151323543479,1.086053844925406,0.06542664495516781,65.42664495516782,16141.488717318502,0.11304297601397553,1.570925186468799,1.2414467280032113,0.048194615985266864,1.1202128590084612,0.12428874807665125,6.0,0.0,17.003154976443916,0.45667409896850586,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,28,0.0,0.0,0.07635719365970521,0.0,0.18562720384597764,1.7838609218597412,0.39230137915589175,2.6385128638697193,1.082039837531793,0.05942737584627256,59.427375846272554,15021.697656588054,0.0985894416264073,1.5391264597838736,1.235473542008549,0.04816460493020713,1.1141794429859146,0.12139784306054935,6.0,0.0,20.81611941985316,0.5511722564697266,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,29,0.0,0.0,0.08316948126061825,0.0,0.06611542072296128,2.2597473859786987,0.3879921557794387,2.5949769037447834,1.0551534317060525,0.08007317067676523,80.07317067676523,22718.81622076359,0.11135666098009549,1.5622140771257267,1.3232396169914864,0.04807081195758656,1.2021956630633213,0.13058445119531825,6.0,0.0,21.420536720845842,0.5180197954177856,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,30,0.0,0.0,0.07857904940766032,0.0,0.26998357143402085,1.3709408044815063,0.37287855940956155,2.6433332589200456,1.0703829921663106,0.05872041504092529,58.72041504092529,15570.801454494096,0.08282399262469711,1.5230935068544673,1.1375717099872418,0.04789930797414854,1.0169553579762578,0.11144632310606539,6.0,0.0,20.563441905210695,0.3741596043109894,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,2,31,0.0,0.0,0.06950671415454594,0.0,0.22144601907730088,2.0254385471343994,0.4002955043803614,2.5604653735193876,1.109592410137885,0.06656127581863105,66.56127581863105,19505.88396746998,0.12166227866699036,1.5649387995863842,1.3253605699865147,0.048048379947431386,1.2045766450464725,0.1315018740715459,6.0,0.0,19.05783800938144,0.4924907386302948,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,0,0.0,0.0,0.12837487562929414,0.0,0.04453416328430171,0.07352352142333984,0.9042375727129086,2.159076554599815,0.7902907264434299,0.038434399344538406,38.434399344538406,9039.752143665948,0.10975217709270842,1.4129442606952258,1.0437379549839534,0.048036471009254456,0.9228571350686252,0.10179327003424987,6.0,0.0,23.292444221732193,0.4988069236278534,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,1,0.0,0.0,0.11588417580274094,0.0,0.0,0.8316648006439209,0.9018657710972909,2.155968066667426,0.7903367347803856,0.04916932348326819,49.16932348326819,11858.432786874419,0.11332206088729964,1.4178595228886754,0.9513768290053122,0.047856027144007385,0.8310351350228302,0.09299950097920373,6.0,0.0,21.107560127974306,0.4367602467536926,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,2,0.0,0.0,0.1377616696588105,0.0,0.062125282096862744,0.0,0.9136480335733659,2.0924718980930104,0.7491842298976158,0.03098797587449198,30.98797587449198,6749.469389915497,0.14767132218879406,1.4433921593560768,1.1444222059799358,0.049957133014686406,1.0218091910355724,0.11406786204315722,6.0,0.0,28.41240524099095,0.5894449949264526,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,3,0.0,0.0,0.12495498944563874,0.0,0.0,0.0,0.873832565952667,2.1103380371231597,0.7673251661106745,0.03551959367740576,35.51959367740576,9272.711111222254,0.12526933540596003,1.3664189889035787,1.231559275998734,0.05073166097281501,1.108136389986612,0.12107922503491864,6.0,0.0,23.39782973500558,0.5032444596290588,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,4,0.0,0.0,0.12358914295439882,0.0,0.0851368473052978,1.794816255569458,0.8896340669808457,2.136560813261699,0.8027556027033754,0.04004363240616815,40.04363240616815,8730.441319369666,0.13243461869221335,1.4155450770232472,1.1441793990088627,0.049463406030554324,1.0222029910073616,0.11439554096432403,6.0,0.0,26.389587005933073,0.5649501085281372,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,5,0.0,0.0,0.12454741580486939,0.0,0.004894094276428174,0.572819709777832,0.9085918393700716,2.0937288726587435,0.7581071492495727,0.03809215030787105,38.09215030787106,8605.524375712492,0.13055934305493264,1.4137328064905479,1.0425167109933682,0.048748120956588537,0.9215768410940655,0.10151003499049693,6.0,0.0,25.638518349961036,0.4871518611907959,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,6,0.0,0.0,0.12811756686145925,0.0,0.0,0.0,0.9108384853578029,2.0847974719069375,0.7726631536520018,0.03307733518008105,33.07733518008104,7941.134591510778,0.12300699938362392,1.401304179130779,1.042144121020101,0.0484615009627305,0.9215534390532412,0.10302704409696162,6.0,0.0,23.344262256856176,0.47282981872558594,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,7,0.0,0.0,0.13567447071731661,0.0,0.0,1.3835978507995605,0.9097769972859957,2.1081425557898292,0.7393465648270683,0.062447067786734145,62.44706778673415,16403.677945484582,0.1173689282721887,1.4121720799303799,1.2273276229971088,0.04865464603062719,1.1061810670653358,0.11977301101433113,6.0,0.0,25.775718653947923,0.5192126631736755,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,8,0.0,0.0,0.13264743553818578,0.0,0.0002455280303954588,0.0,0.9290648693467175,2.1265672686923622,0.8082640193370245,0.03268326299487434,32.68326299487434,7553.1145879797805,0.14701633583901141,1.4263825421317184,1.2271204669959843,0.048390820098575205,1.1063397019752301,0.12251832004403695,6.0,0.0,21.412422418497393,0.46088171005249023,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,9,0.0,0.0,0.1383164881835532,0.0,0.0,1.4325273036956787,0.9368150976961644,2.0972188197468173,0.7613782900238139,0.02906212761107274,29.062127611072743,6296.399765644578,0.14862893277829942,1.4337561305603226,1.1438228969927877,0.048511233064346015,1.0223581730388105,0.11362567107426003,6.0,0.0,23.297370115396344,0.45428672432899475,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,10,0.0,0.0,0.14027921624986525,0.0,0.0,0.08722066879272461,0.9365642954097326,2.1464798457347904,0.7851392739556206,0.04278314929563232,42.78314929563232,10494.768982081327,0.11443716407057375,1.4619170623896434,1.2339099429664202,0.04815213498659432,1.1126522160484456,0.12361006799619645,6.0,0.0,28.260158117797715,0.5747965574264526,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,11,0.0,0.0,0.12445775942445847,0.0,0.0,0.15706539154052734,0.9051926351105835,2.0980606609347543,0.7517385689664015,0.03929502334192869,39.2950233419287,10075.358415165381,0.12553808176158124,1.3958434004372864,1.1310209730290808,0.047881138045340776,1.0102894120500423,0.10938382893800735,6.0,0.0,21.53107824250546,0.45439228415489197,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,12,0.0,0.0,0.13286535035252517,0.0,0.0,0.46091198921203613,0.9167476110019545,2.1205223542508285,0.7893975551830408,0.03410585376054698,34.10585376054698,7587.539101380525,0.12495295547602361,1.431149849737926,1.0383727090083994,0.047720693110022694,0.918211450916715,0.09873073996277526,6.0,0.0,21.19952459617645,0.45614132285118103,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,13,0.0,0.0,0.12093631297712354,0.0,0.0,1.108248233795166,0.9041259274674434,2.0913465849373067,0.7654812393961605,0.04323541713241763,43.23541713241763,11460.839688038417,0.13487801746175815,1.4356577297611095,1.4106912839924917,0.04774913395522162,1.2903009000001475,0.14289927098434418,6.0,0.0,23.2174202229581,0.5178461670875549,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,14,0.0,0.0,0.1306824752554685,0.0,0.045099811363220166,1.3142836093902588,0.9054734332645882,2.1026248750888166,0.7572774458319975,0.03606849721265282,36.068497212652815,8552.519087705536,0.12896642584516435,1.4030060249570109,0.9521484450087883,0.04787540703546256,0.8318704930134118,0.09298137197038159,6.0,0.0,25.20988806143803,0.5029099583625793,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,15,0.0,0.0,0.13126317999441375,0.0,0.0,1.1080574989318848,0.9059227293440936,2.145405825022195,0.7984966401336773,0.05158368850149975,51.58368850149975,13629.148730295283,0.13043518306592666,1.4562880906699884,1.406071083038114,0.04777393594849855,1.2856053650612012,0.13781602797098458,6.0,0.0,20.989629807124217,0.521509051322937,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,16,0.0,0.0,0.15059708897492166,0.0,0.10302241306304927,0.6360423564910889,0.9614561553182396,2.06747033690856,0.7165257956242754,0.04006119425840304,40.06119425840305,10007.47479998403,0.1743063695530873,1.390285207751517,1.2296882389928214,0.04776854196097702,1.109216711949557,0.12339456292102113,6.0,0.0,27.854540500415006,0.6239975094795227,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,17,0.0,0.0,0.12778505649073243,0.0,0.0,0.9755921363830566,0.9127633414516404,2.13191316594382,0.7860009492727446,0.0403155162681304,40.31551626813041,10184.483577713094,0.1285125162498149,1.4155175352652638,1.3211997010512277,0.04778173501836136,1.2006924430606887,0.13294759998098016,6.0,0.0,22.678772634413,0.5649909973144531,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,18,0.0,0.0,0.13772578641975325,0.0,0.015104369926452588,0.0,0.9243367693688205,2.0838943486716826,0.7579623856288087,0.040495162947857155,40.49516294785716,10425.263736903244,0.12364889484938464,1.434978868859412,1.1414315300062299,0.048113684984855354,1.020247257023584,0.11367422196781263,6.0,0.0,22.658122327067726,0.4777009189128876,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,19,0.0,0.0,0.1262810575370682,0.0,0.045545058059692334,2.1987390518188477,0.8962970215251717,2.1306942891350276,0.8230259444124746,0.041121382323416,41.12138232341601,9868.821451816779,0.1298022712930883,1.4112148365602908,1.2318364329985343,0.047899058961775154,1.1109760560211726,0.12359656795160845,6.0,0.0,24.142957260741806,0.5499761700630188,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,20,0.0,0.0,0.14316766660295985,0.0,0.04557486038208003,1.5321147441864014,0.9310470969197611,2.0670069106119167,0.7707261347352465,0.03384685545626809,33.84685545626809,7666.303647538353,0.14391625972531383,1.4474588766490968,1.054455783974845,0.04930635500932112,0.9321597300004214,0.10444984899368137,6.0,0.0,21.6541395984256,0.47712522745132446,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,21,0.0,0.0,0.13651875249153544,0.0,0.0,0.0,0.924152426761232,2.10294538970407,0.7561128749210753,0.037308722320163135,37.30872232016314,9308.795577373987,0.12447538429388216,1.4052752871055427,1.137084115005564,0.04959834099281579,1.0147525211214088,0.11089917697245255,6.0,0.0,24.50504669182074,0.4728811979293823,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,22,0.0,0.0,0.14198075488481854,0.0,0.010564284133911084,0.3923070430755615,0.9358295523425512,2.128245172202091,0.7974937795196246,0.03835479541984732,38.35479541984732,9486.093041451137,0.13154519627347117,1.429087869001011,1.1408312620478682,0.04849520308198407,1.0195258150342852,0.11406182806240395,6.0,0.0,22.41765731370679,0.49299123883247375,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,23,0.0,0.0,0.12728354869223654,0.0,0.0,0.0,0.8843249191916656,2.1755943262345174,0.7902128964402011,0.03902938902869035,39.02938902869035,9510.932316974775,0.10890874695938195,1.4436379658830856,1.3251298199757002,0.04832977906335145,1.203505973040592,0.13346286810701713,6.0,0.0,26.172816354731626,0.47911176085472107,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,24,0.0,0.0,0.12854075839953777,0.0,0.0,0.0,0.9175190447397055,2.0720648454143995,0.7465799228781758,0.03563003285854105,35.63003285854105,7878.014371409313,0.14336139216019628,1.4516292276274716,1.0422355239861645,0.04789689584868029,0.9215552930254489,0.10006686497945338,6.0,0.0,26.484432738694338,0.4942716360092163,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,25,0.0,0.0,0.14476569227763855,0.0,0.002648787307739209,0.963355302810669,0.9559460190835142,2.134554346874517,0.7877420882147019,0.04148878546858126,41.488785468581256,11118.401375963516,0.12737155696368463,1.4359243750407438,0.9513275070348755,0.04806199198355898,0.8305485839955509,0.0904501648619771,6.0,0.0,19.594408913613492,0.44320517778396606,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,26,0.0,0.0,0.1238787466386366,0.0,0.05457635383605952,1.5571188926696777,0.8935003778070741,2.1163167838858685,0.7898155300700105,0.04136323578918866,41.36323578918866,10206.66160660797,0.12197255575528343,1.411259774724493,1.2334956229897216,0.048023489012848586,1.1125683559803292,0.12384544615633786,6.0,0.0,21.538700411289206,0.47685766220092773,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,27,0.0,0.0,0.12750310676612475,0.0,0.0,1.6596269607543945,0.8952768931376182,2.0672663968712475,0.7766362705204662,0.038378164792305824,38.378164792305824,9493.709899922731,0.13906574790190943,1.420580200000259,1.0451872600242496,0.04796095797792077,0.9243593650171533,0.10138110804837197,6.0,0.0,24.915869340356025,0.5806136131286621,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,28,0.0,0.0,0.1342775627574155,0.0,0.03498669128417964,0.7267665863037109,0.9418055838837041,2.0193047428042425,0.7560304902027187,0.04187577663960873,41.87577663960873,11060.98539246103,0.16787909839768297,1.476654121754727,1.242076314985752,0.048328218050301075,1.1205197899253108,0.12552431400399655,6.0,0.0,23.303386081928757,0.5711520314216614,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,29,0.0,0.0,0.12480273747052653,0.0,0.0,1.0576200485229492,0.9155350794144983,2.0585130222387127,0.7839506105088115,0.06141144096203721,61.411440962037204,17476.106081337053,0.16216003560482478,1.411391738443024,1.3244795690407045,0.04795290809124708,1.203972893068567,0.13377278199186549,6.0,0.0,25.813404023046814,0.7069697976112366,0.0,0.8571428571428571,0.0
POV_L05_ADAPTIVE_NO_LAST,3,30,0.0,0.0,0.1273311735407336,0.0,0.0747906730651855,0.0,0.8983091478160371,2.094205194639981,0.7995260850702662,0.03603571820280482,36.03571820280482,8716.992132294887,0.11452296513061722,1.4310269886075289,1.2289835829869844,0.04781607404584065,1.108538647997193,0.12187145196367055,6.0,0.0,22.27298496656946,0.49646422266960144,0.0,0.8571428571428571,0.0
