method,task_id,seed,flow_step,t,lambda_pov,raw_velocity_norm,endpoint_constraint_violation_before_projection,endpoint_goal_error,endpoint_min_clearance,projection_called,projection_solver_success,projection_solver_status,projection_solver_iterations,projection_runtime_sec,projection_total_runtime_sec,correction_norm,normalized_correction_norm,velocity_change_norm,goal_error_before_projection,goal_error_after_projection,min_clearance_before_projection,min_clearance_after_projection,violation_before_projection,violation_after_projection,projection_error,predicted_endpoint_true_collision,adaptive_trigger,optimization_rate,unsafe_endpoint,time_eligible,raw_tracking_weight,safety_trigger_runtime_sec,true_collision_after_optimization,terminal_step,projection_active,eta
HYBRID_LATE_ADAPTIVE,0,1,3,0.42857142857142855,,19.856895446777344,7.345973413848877,0.444068433012421,0.049193404668201726,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_ADAPTIVE,0,1,4,0.5714285714285714,,19.935142517089844,4.053745430374145,0.4414959289824884,0.05187797990999067,1.0,1.0,0.0,2,0.018697763967793435,0.1829423049930483,1.693810385735028,3.952224016189575,1.9761120080947876,0.4414959289824884,0.34472983377818006,0.05187797990999067,0.009262401686469267,4.053745430374145,0.004709369003963015,,0.0,1.0,1.0,1.0,1.0,22.857142857142854,0.0035943289985880256,0.0,,,
HYBRID_LATE_ADAPTIVE,0,1,5,0.7142857142857143,,20.151897430419922,2.187749308013916,0.4405523587054761,0.05147479180310775,1.0,1.0,0.0,1,0.010549782018642873,0.09291862801183015,1.9146708518112987,6.701347827911377,3.3506739139556885,0.4405523587054761,0.4598518400869628,0.05147479180310775,0.03753180688437514,2.187749308013916,0.0,,0.0,1.0,1.0,1.0,1.0,35.714285714285715,0.0036593610420823097,0.0,,,
HYBRID_LATE_ADAPTIVE,0,1,6,0.8571428571428571,,20.645492553710938,1.3820327934265135,0.45309870720695233,0.045066015355699277,1.0,1.0,0.0,1,0.01072789600584656,0.09334788896376267,1.5654433827532628,10.95810317993164,5.47905158996582,0.45309870720695233,0.43769398154047906,0.045066015355699277,0.026213567533402572,1.3820327934265135,0.0,,0.0,1.0,1.0,1.0,1.0,51.42857142857142,0.0036668319953605533,0.0,,,
ADAPTIVE_ALLTIME_L05,0,1,0,0.0,,19.77194595336914,15.867670339012147,0.4426117901474289,0.038767264258152134,1.0,1.0,0.0,4,0.040527426986955106,0.3700666739605367,2.6929984349809035,2.6929984092712402,1.3464992046356201,0.4426117901474289,0.5485659809439717,0.038767264258152134,0.016313425225052608,15.867670339012147,0.0022600346263907944,,0.0,1.0,1.0,1.0,1.0,0.0,0.0036223389906808734,0.0,,,
ADAPTIVE_ALLTIME_L05,0,1,1,0.14285714285714285,,19.80851936340332,14.292542498970032,0.4471129893218142,0.04054978162625024,1.0,1.0,0.0,3,0.02918533602496609,0.27675429603550583,3.9687966410306856,4.63026237487793,2.315131425857544,0.4471129893218142,0.31371611134967897,0.04054978162625024,0.023591693031450908,14.292542498970032,0.0042751465650066045,,0.0,1.0,1.0,1.0,1.0,1.4285714285714284,0.0036626110086217523,0.0,,,
ADAPTIVE_ALLTIME_L05,0,1,2,0.2857142857142857,,20.086421966552734,11.296850603485108,0.44605929126651744,0.04170522157322622,1.0,1.0,0.0,3,0.031136773992329836,0.27920432697283104,2.4530483122625486,3.434267520904541,1.71713387966156,0.44605929126651744,0.6071323889300597,0.04170522157322622,0.13452011964072463,11.296850603485108,0.0,,0.0,1.0,1.0,1.0,1.0,5.7142857142857135,0.0036490109632723033,0.0,,,
ADAPTIVE_ALLTIME_L05,0,1,3,0.42857142857142855,,20.232608795166016,8.112707596683503,0.44455759835194614,0.04388211228612078,1.0,1.0,0.0,2,0.018698573985602707,0.18286385299870744,2.02235225058038,3.539116382598877,1.7695581912994385,0.44455759835194614,0.5183174486114056,0.04388211228612078,0.03549598267432319,8.112707596683503,0.004326306029322602,,0.0,1.0,1.0,1.0,1.0,12.857142857142856,0.00364322098903358,0.0,,,
ADAPTIVE_ALLTIME_L05,0,1,4,0.5714285714285714,,20.317241668701172,4.618630122804642,0.444071725305169,0.04586819980063235,1.0,1.0,0.0,2,0.01867052400484681,0.18179609696380794,1.6272079653000175,3.796818256378174,1.8984092473983765,0.444071725305169,0.33948490734539943,0.04586819980063235,0.012672349203689759,4.618630122804642,0.0003309888307994058,,0.0,1.0,1.0,1.0,1.0,22.857142857142854,0.0036349300062283874,0.0,,,
ADAPTIVE_ALLTIME_L05,0,1,5,0.7142857142857143,,20.58431625366211,2.6050713774204253,0.442092937991629,0.04611771519791587,1.0,1.0,0.0,2,0.019088173983618617,0.18234706000657752,1.3270648332127544,4.6447272300720215,2.3223636150360107,0.442092937991629,0.46292312453556494,0.04611771519791587,0.026785660083718216,2.6050713774204253,0.003843692919802244,,0.0,1.0,1.0,1.0,1.0,35.714285714285715,0.003652360988780856,0.0,,,
ADAPTIVE_ALLTIME_L05,0,1,6,0.8571428571428571,,20.764564514160156,1.982229904937744,0.4540988151655311,0.04414373441033681,1.0,1.0,0.0,1,0.010475469985976815,0.09237446502083912,1.6115217452572923,11.280652046203613,5.640326023101807,0.4540988151655311,0.4538206732938629,0.04414373441033681,0.02472322120088874,1.982229904937744,0.0,,0.0,1.0,1.0,1.0,1.0,51.42857142857142,0.003653471008874476,0.0,,,
PLAIN_FM,0,2,0,0.0,0.0,18.087671279907227,12.714961331748963,0.4479601212461585,0.04755262029598069,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,2,1,0.14285714285714285,0.0,18.035581588745117,8.274671595954896,0.453674962780017,0.052192483997353725,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,2,2,0.2857142857142857,0.0,18.068941116333008,6.60548345413208,0.45386561368651607,0.055894819520034486,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,2,3,0.42857142857142855,0.0,18.08022689819336,4.4696390744686125,0.4510817155292751,0.05857141544758866,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,2,4,0.5714285714285714,0.0,18.084321975708008,3.615814608001709,0.4472242603916905,0.06098777948570809,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,2,5,0.7142857142857143,0.0,18.10316276550293,2.799696784877777,0.4441490342228389,0.06418108630827403,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,2,6,0.8571428571428571,0.0,17.89043426513672,0.24138332571983323,0.4507020561450803,0.06846092663355709,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
POV_L05_ALWAYS,0,2,0,0.0,0.5,18.087671279907227,12.714961331748963,0.4479601212461585,0.04755262029598069,1.0,1.0,0.0,4,0.039312006963882595,0.3714261180139147,2.3298228924376074,2.3298230171203613,1.1649115085601807,0.4479601212461585,0.5508596212348369,0.04755262029598069,-0.01112890714250328,12.714961331748963,0.013215738943183647,,0.0,0.0,1.0,,,,0.0,1.0,,,
POV_L05_ALWAYS,0,2,1,0.14285714285714285,0.5,18.065345764160156,7.901701491737366,0.45390446803403334,0.05225050098361676,1.0,1.0,0.0,3,0.028609630942810327,0.2740082279779017,2.525039751138113,2.9458796977996826,1.4729397296905518,0.45390446803403334,0.3761587062519218,0.05225050098361676,0.05241481164166839,7.901701491737366,0.002920189372632276,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,2,2,0.2857142857142857,0.5,18.215301513671875,6.316844385528564,0.45511785831566137,0.055280911634389654,1.0,1.0,0.0,3,0.03069217293523252,0.27560975798405707,2.9081965797013747,4.071475028991699,2.0357375144958496,0.45511785831566137,0.6205975779762257,0.055280911634389654,0.0747440966279724,6.316844385528564,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,2,3,0.42857142857142855,0.5,18.298686981201172,4.26043899025917,0.45195917398089874,0.05598084849131425,1.0,1.0,0.0,2,0.02041940699564293,0.18419927696231753,2.707433901524594,4.738009452819824,2.369004726409912,0.45195917398089874,0.5710614052786877,0.05598084849131425,0.022626414506491777,4.26043899025917,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,2,4,0.5714285714285714,0.5,18.504098892211914,3.1072935577869414,0.44892757747171336,0.055806294480914134,1.0,1.0,0.0,2,0.020355465996544808,0.18381684698397294,2.741840465002624,6.397627353668213,3.1988136768341064,0.44892757747171336,0.616162337700379,0.055806294480914134,0.00896190451875202,3.1072935577869414,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,2,5,0.7142857142857143,0.5,18.936996459960938,1.4549717422962187,0.44787855104110474,0.05362228454093,1.0,1.0,0.0,2,0.018498719029594213,0.18140620802296326,2.901484490070813,10.155195236206055,5.0775980949401855,0.44787855104110474,0.3531335078943469,0.05362228454093,0.047126125987050335,1.4549717422962187,0.0041546732297677025,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,2,6,0.8571428571428571,0.5,19.992250442504883,1.2974946316719054,0.437843240874211,0.045594480066157,1.0,1.0,0.0,1,0.010376488033216447,0.09205870801815763,2.250559927533109,15.753920555114746,7.876959800720215,0.437843240874211,0.4423003407959052,0.045594480066157,0.05985065838480545,1.2974946316719054,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
YFLOW_MAIN_PORT,0,2,0,0.0,,18.087671279907227,12.714961331748963,0.4479601212461585,0.04755262029598069,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.14285714285714285
YFLOW_MAIN_PORT,0,2,1,0.14285714285714285,,18.035581588745117,8.274671595954896,0.4536750527867393,0.052192486210331304,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.16666666666666666
YFLOW_MAIN_PORT,0,2,2,0.2857142857142857,,18.067747116088867,6.543460648918152,0.45378545464853093,0.055940064471132575,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.19999999999999998
YFLOW_MAIN_PORT,0,2,3,0.42857142857142855,,18.080467224121094,4.618838143014908,0.450854407500011,0.0585688090157082,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.25
YFLOW_MAIN_PORT,0,2,4,0.5714285714285714,,18.08363151550293,3.6284844693183897,0.44721696891868457,0.06095009253983534,1.0,1.0,0.0,2,0.02065411297371611,0.18454733601538464,1.976630937586228,4.612138748168945,4.612138748168945,0.44721696891868457,0.5299317994746469,0.06095009253983534,-0.0014715676154325452,3.6284844693183897,0.0014715676154325452,,0.0,0.0,1.0,,,22.857142857142854,0.0,1.0,0.0,1.0,0.3333333333333333
YFLOW_MAIN_PORT,0,2,5,0.7142857142857143,,18.736881256103516,1.5977403637409209,0.4541637057880095,0.05867279288864423,1.0,1.0,0.0,2,0.018257854040712118,0.18319547199644148,1.6184527827333315,5.664585113525391,5.664585113525391,0.4541637057880095,0.35151387484898977,0.05867279288864423,0.0222549985831264,1.5977403637409209,0.004560359072577791,,0.0,0.0,1.0,,,35.714285714285715,0.0,0.0,0.0,1.0,0.5
YFLOW_MAIN_PORT,0,2,6,0.8571428571428571,,19.779321670532227,1.1607483145236968,0.45192082773486153,0.054154105835127045,1.0,1.0,0.0,1,0.010661125008482486,0.09396472398657352,1.354931051160038,9.484517097473145,9.484517097473145,0.45192082773486153,0.4078919372240035,0.054154105835127045,0.03380212386343967,1.1607483145236968,0.0030780920710409276,,0.0,0.0,1.0,,,51.42857142857142,0.0,0.0,1.0,1.0,1.0
HYBRID_LATE_DAMPED,0,2,0,0.0,,18.087671279907227,12.714961331748963,0.4479601212461585,0.04755262029598069,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,0,2,1,0.14285714285714285,,18.035581588745117,8.274671595954896,0.453674962780017,0.052192483997353725,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,0,2,2,0.2857142857142857,,18.068941116333008,6.60548345413208,0.45386561368651607,0.055894819520034486,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,0,2,3,0.42857142857142855,,18.08022689819336,4.4696390744686125,0.4510817155292751,0.05857141544758866,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,0,2,4,0.5714285714285714,,18.084321975708008,3.615814608001709,0.4472242603916905,0.06098777948570809,1.0,1.0,0.0,2,0.019067403045482934,0.18245887296507135,1.6048041992139022,3.7445430755615234,1.8722715377807617,0.4472242603916905,0.5518884746074099,0.06098777948570809,0.050749478321075264,3.615814608001709,0.004445571158992578,,0.0,0.0,1.0,1.0,1.0,22.857142857142854,0.0,0.0,,,
HYBRID_LATE_DAMPED,0,2,5,0.7142857142857143,,18.202861785888672,2.632617962026596,0.4499090650442344,0.06358305995391338,1.0,1.0,0.0,2,0.018130840035155416,0.18162714299978688,1.672032697095383,5.852114677429199,2.9260571002960205,0.4499090650442344,0.3497282525871601,0.06358305995391338,0.02785548066690062,2.632617962026596,0.0074283399662751215,,0.0,0.0,1.0,1.0,1.0,35.714285714285715,0.0,0.0,,,
HYBRID_LATE_DAMPED,0,2,6,0.8571428571428571,,18.57406234741211,0.2782561000823973,0.4535185386221415,0.06359250167220691,1.0,1.0,0.0,1,0.010322776972316206,0.09198494598967955,1.9269246156484965,13.488471984863281,6.744235992431641,0.4535185386221415,0.4425097853132236,0.06359250167220691,0.0477260111496292,0.2782561000823973,0.003491818617793907,,0.0,0.0,1.0,1.0,1.0,51.42857142857142,0.0,0.0,,,
HYBRID_LATE_ADAPTIVE,0,2,0,0.0,,18.087671279907227,12.714961331748963,0.4479601212461585,0.04755262029598069,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_ADAPTIVE,0,2,1,0.14285714285714285,,18.035581588745117,8.274671595954896,0.453674962780017,0.052192483997353725,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_ADAPTIVE,0,2,2,0.2857142857142857,,18.068941116333008,6.60548345413208,0.45386561368651607,0.055894819520034486,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_ADAPTIVE,0,2,3,0.42857142857142855,,18.08022689819336,4.4696390744686125,0.4510817155292751,0.05857141544758866,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_ADAPTIVE,0,2,4,0.5714285714285714,,18.084321975708008,3.615814608001709,0.4472242603916905,0.06098777948570809,1.0,1.0,0.0,2,0.019292419019620866,0.18299141700845212,1.6048041992139022,3.7445430755615234,1.8722715377807617,0.4472242603916905,0.5518884746074099,0.06098777948570809,0.050749478321075264,3.615814608001709,0.004445571158992578,,0.0,1.0,1.0,1.0,1.0,22.857142857142854,0.003583148994948715,0.0,,,
HYBRID_LATE_ADAPTIVE,0,2,5,0.7142857142857143,,18.202861785888672,2.632617962026596,0.4499090650442344,0.06358305995391338,1.0,1.0,0.0,2,0.01817530201515183,0.18163217400433496,1.672032697095383,5.852114677429199,2.9260571002960205,0.4499090650442344,0.3497282525871601,0.06358305995391338,0.02785548066690062,2.632617962026596,0.0074283399662751215,,0.0,1.0,1.0,1.0,1.0,35.714285714285715,0.003657730994746089,0.0,,,
HYBRID_LATE_ADAPTIVE,0,2,6,0.8571428571428571,,18.57406234741211,0.2782561000823973,0.4535185386221415,0.06359250167220691,1.0,1.0,0.0,1,0.010347927047405392,0.09214393998263404,1.9269246156484965,13.488471984863281,6.744235992431641,0.4535185386221415,0.4425097853132236,0.06359250167220691,0.0477260111496292,0.2782561000823973,0.003491818617793907,,0.0,1.0,1.0,1.0,1.0,51.42857142857142,0.0036637710290960968,0.0,,,
ADAPTIVE_ALLTIME_L05,0,2,0,0.0,,18.087671279907227,12.714961331748963,0.4479601212461585,0.04755262029598069,1.0,1.0,0.0,4,0.03954164288006723,0.3663745140074752,3.5487047616290464,3.5487048625946045,1.7743523120880127,0.4479601212461585,0.5417781024456333,0.04755262029598069,-0.01773339895956577,12.714961331748963,0.02041804955363341,,0.0,1.0,1.0,1.0,1.0,0.0,0.00363227998604998,1.0,,,
ADAPTIVE_ALLTIME_L05,0,2,1,0.14285714285714285,,18.18852424621582,7.957124572658539,0.45464365014801594,0.05195020723466072,1.0,1.0,0.0,2,0.020865567959845066,0.18675879098009318,2.7364050219259806,3.192472219467163,1.596236228942871,0.45464365014801594,0.4809219678509674,0.05195020723466072,0.033891059978039345,7.957124572658539,0.0,,0.0,1.0,1.0,1.0,1.0,1.4285714285714284,0.003747112990822643,0.0,,,
ADAPTIVE_ALLTIME_L05,0,2,2,0.2857142857142857,,18.31307029724121,6.396349829101562,0.4577371957888693,0.05598626210094319,1.0,1.0,0.0,3,0.029347539006266743,0.2766748229623772,2.1218927597009487,2.9706497192382812,1.4853248596191406,0.4577371957888693,0.43010584113684847,0.05598626210094319,0.048768143548382534,6.396349829101562,0.007908290023336928,,0.0,1.0,1.0,1.0,1.0,5.7142857142857135,0.003776304016355425,0.0,,,
ADAPTIVE_ALLTIME_L05,0,2,3,0.42857142857142855,,18.306957244873047,4.095020752811432,0.4556649985618537,0.058595109558267064,1.0,1.0,0.0,2,0.020489789021667093,0.18356923200190067,2.0585828337828005,3.602519989013672,1.801259994506836,0.4556649985618537,0.5052199687175537,0.058595109558267064,-0.017953253118276676,4.095020752811432,0.017953253118276676,,0.0,1.0,1.0,1.0,1.0,12.857142857142856,0.0036595999845303595,1.0,,,
ADAPTIVE_ALLTIME_L05,0,2,4,0.5714285714285714,,18.428136825561523,3.181153845453262,0.4542343648026439,0.059277109808317865,1.0,1.0,0.0,2,0.019970474939327687,0.1841983079793863,1.5989060311794336,3.730780601501465,1.8653903007507324,0.4542343648026439,0.4932967051426568,0.059277109808317865,0.0020207353472379147,3.181153845453262,0.0068795357499391585,,0.0,1.0,1.0,1.0,1.0,22.857142857142854,0.0036507099866867065,0.0,,,
ADAPTIVE_ALLTIME_L05,0,2,5,0.7142857142857143,,18.702720642089844,1.9454397377014159,0.45249484164347065,0.059910279754034554,1.0,1.0,0.0,1,0.010267216013744473,0.09217424097005278,1.634135135460391,5.719472885131836,2.859736442565918,0.45249484164347065,0.41959468338137873,0.059910279754034554,0.035073875127394044,1.9454397377014159,0.0,,0.0,1.0,1.0,1.0,1.0,35.714285714285715,0.003632359963376075,0.0,,,
ADAPTIVE_ALLTIME_L05,0,2,6,0.8571428571428571,,19.0762882232666,0.3085237857341765,0.456075748725705,0.05856528634684981,1.0,1.0,0.0,1,0.010455349984113127,0.09207166801206768,1.4815008784265684,10.370505332946777,5.185253143310547,0.456075748725705,0.40898999353592114,0.05856528634684981,0.036981166812597985,0.3085237857341765,0.0,,0.0,1.0,1.0,1.0,1.0,51.42857142857142,0.003618909977376461,0.0,,,
PLAIN_FM,0,3,0,0.0,0.0,18.36038589477539,13.494441466140747,0.4617440851852677,0.05165682731421724,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,3,1,0.14285714285714285,0.0,18.319608688354492,8.036524814033509,0.46683265438566596,0.05764495726996545,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,3,2,0.2857142857142857,0.0,18.362844467163086,5.792991381549835,0.4681983822283091,0.06221467416308747,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,3,3,0.42857142857142855,0.0,18.368928909301758,3.5619689640045165,0.4672694202090397,0.06537214272546708,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,3,4,0.5714285714285714,0.0,18.38036346435547,2.959107619190216,0.46392033304816216,0.06749778459276794,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,3,5,0.7142857142857143,0.0,18.409696578979492,2.5591443594932555,0.45875374388688434,0.06916063001182977,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,0,3,6,0.8571428571428571,0.0,18.174442291259766,3.053547304534912,0.45921352991696374,0.07206453917989504,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
POV_L05_ALWAYS,0,3,0,0.0,0.5,18.36038589477539,13.494441466140747,0.4617440851852677,0.05165682731421724,1.0,1.0,0.0,2,0.020410277938935906,0.18373283598339185,3.877654357584694,3.8776543140411377,1.9388271570205688,0.4617440851852677,0.5922969032257249,0.05165682731421724,0.0526977342404837,13.494441466140747,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,3,1,0.14285714285714285,0.5,18.411861419677734,8.270893257522584,0.46880870082535514,0.05727281286179724,1.0,1.0,0.0,3,0.03073829406639561,0.27704044501297176,3.1406791582108693,3.664125680923462,1.8320627212524414,0.46880870082535514,0.5454783364596546,0.05727281286179724,0.04544327087524121,8.270893257522584,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,3,2,0.2857142857142857,0.5,18.557605743408203,5.784889024162292,0.4707730970283907,0.06083836351926565,1.0,1.0,0.0,2,0.020581980934366584,0.18646672501927242,2.4627368881629605,3.447831630706787,1.7239158153533936,0.4707730970283907,0.5675911131946403,0.06083836351926565,0.03425091585526126,5.784889024162292,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,3,3,0.42857142857142855,0.5,18.585960388183594,3.7680550035476683,0.4704196350803539,0.06316404695390675,1.0,1.0,0.0,2,0.020674632978625596,0.18436909205047414,3.235089875453904,5.661406993865967,2.8307034969329834,0.4704196350803539,0.6690664351963072,0.06316404695390675,0.037129032129371575,3.7680550035476683,0.004535789845670379,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,3,4,0.5714285714285714,0.5,18.452104568481445,2.161239546203613,0.46468715460086313,0.06332917355283836,1.0,1.0,0.0,1,0.010356448008678854,0.09206452796934173,2.6277104161341613,6.13132381439209,3.065662145614624,0.46468715460086313,0.49300984670467374,0.06332917355283836,0.05068610137388614,2.161239546203613,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,3,5,0.7142857142857143,0.5,18.766014099121094,2.1243803318977355,0.45868561674573916,0.06382436342265148,1.0,1.0,0.0,1,0.01027483498910442,0.09213412902317941,2.503025033615856,8.760587692260742,4.380293846130371,0.45868561674573916,0.4577833134349587,0.06382436342265148,0.044036026578800735,2.1243803318977355,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,0,3,6,0.8571428571428571,0.5,19.579208374023438,1.8972621973991393,0.46153015202873715,0.059938073937974304,1.0,1.0,0.0,1,0.010484310972969979,0.0922359119867906,2.2070482136799314,15.449337005615234,7.724668502807617,0.46153015202873715,0.4356850850879592,0.059938073937974304,0.060695357405475145,1.8972621973991393,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
YFLOW_MAIN_PORT,0,3,0,0.0,,18.36038589477539,13.494441466140747,0.4617440851852677,0.05165682731421724,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.14285714285714285
YFLOW_MAIN_PORT,0,3,1,0.14285714285714285,,18.319608688354492,8.036518853569032,0.4668326647704604,0.05764493879529349,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.16666666666666666
YFLOW_MAIN_PORT,0,3,2,0.2857142857142857,,18.362844467163086,5.7929976400375365,0.4681983760930792,0.06221465330101077,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.19999999999999998
YFLOW_MAIN_PORT,0,3,3,0.42857142857142855,,18.370073318481445,3.531004351043701,0.4672318937912978,0.06531423480790564,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.25
YFLOW_MAIN_PORT,0,3,4,0.5714285714285714,,18.381736755371094,2.9454918321609496,0.4638521808603194,0.06740871549441922,1.0,1.0,0.0,2,0.01762037700973451,0.18092929699923843,1.6601188306961652,3.873610496520996,3.873610496520996,0.4638521808603194,0.4642329536933959,0.06740871549441922,0.039585582103720734,2.9454918321609496,0.004544339621363802,,0.0,0.0,1.0,,,22.857142857142854,0.0,0.0,0.0,1.0,0.3333333333333333
YFLOW_MAIN_PORT,0,3,5,0.7142857142857143,,18.501306533813477,2.021554273033142,0.4666195658390283,0.06882517748073093,1.0,1.0,0.0,1,0.01024963503004983,0.09199334599543363,1.6769313218733135,5.869259357452393,5.869259357452393,0.4666195658390283,0.4317741628286558,0.06882517748073093,0.04208617076331769,2.021554273033142,0.0,,0.0,0.0,1.0,,,35.714285714285715,0.0,0.0,0.0,1.0,0.5
YFLOW_MAIN_PORT,0,3,6,0.8571428571428571,,19.27532958984375,1.3050575670242308,0.4641185420754973,0.05681589221986198,1.0,1.0,0.0,1,0.010456759948283434,0.09208372799912468,1.3982394033888128,9.787675857543945,9.787675857543945,0.4641185420754973,0.42272822816211514,0.05681589221986198,0.03659781262759303,1.3050575670242308,0.0,,0.0,0.0,1.0,,,51.42857142857142,0.0,0.0,1.0,1.0,1.0
HYBRID_LATE_DAMPED,0,3,0,0.0,,18.36038589477539,13.494441466140747,0.4617440851852677,0.05165682731421724,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,0,3,1,0.14285714285714285,,18.319608688354492,8.036524814033509,0.46683265438566596,0.05764495726996545,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,0,3,2,0.2857142857142857,,18.362844467163086,5.792991381549835,0.4681983822283091,0.06221467416308747,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
